id,lemma,normalized,pos,cefr_level,flelex_frequency,lexique_frequency,contextual_diversity,phonetic_ipa,morph_base,morph_structure,morph_decomposition,gloss_zh,decision_reason,eligibility_score,has_cfdict
13272,têtu,têtu,ADJ,B2,0.516,9.218,2.28108,tety,tête,0-1-1,/têt(e).u,偏执；固执,target_content_with_gloss,0.752648,1
5795,glissant,glissant,ADJ,B2,0.5142,2.756,0.9553,glisɑ̃,glisser,0-1-1,/gliss(er).ant,光滑,target_content_with_gloss,0.752594,1
12512,suspect,suspect,NOM,B2,0.5104,55.722,12.54593,syspɛ,{pect},1-1-0,_su(r)/s/{pect},可疑；嫌犯,target_content_with_gloss,0.752479,1
5580,frêle,frêle,ADJ,B2,0.508,0.956,0.33833,fʁɛl,frêle,0-1-0,/frêle,单薄,target_content_with_gloss,0.752406,1
4396,déshonneur,déshonneur,NOM,B2,0.5052,1.911,0.72719,dezonœʁ,honneur,1-1-1,_dés/honneur.eur,可耻；耻辱,target_content_with_gloss,0.752321,1
1343,bec,bec,NOM,B2,0.5039,6.408,2.2673,bɛk,bec,0-1-0,/bec,喷嘴,target_content_with_gloss,0.752281,1
1540,border,border,VER,B2,0.5039,3.282,0.61237,bɔʁde,bord,0-1-1,/bord.er,濒临,target_content_with_gloss,0.752281,1
11076,restant,restant,NOM,B2,0.5039,6.37,5.23423,ʁɛstɑ̃,rester,0-1-1,/rest(er).ant,余下；余额,target_content_with_gloss,0.752281,1
12356,substitution,substitution,NOM,B2,0.5039,1.06,0.40876,sypstitysjɔ̃,{stit},1-1-1,_sub/{stit}[u].tion,换人,target_content_with_gloss,0.752281,1
13030,transcrire,transcrire,VER,B2,0.5039,0.718,0.10104,tʁɑ̃skʁiʁ,écrire,1-1-0,_trans/(é)crire,誊,target_content_with_gloss,0.752281,1
769,argenté,argenté,ADJ,B2,0.4998,2.434,0.50214,aʁʒɑ̃te,argent,0-1-1,/argent.é,银色,target_content_with_gloss,0.752156,1
12770,terminal,terminal,ADJ,B2,0.4998,2.943,1.73454,tɛʁminal,terme,0-1-1,/term(e).al,客运站；端子,target_content_with_gloss,0.752156,1
1739,brute,brute,NOM,B2,0.4907,9.902,3.19657,bʁyt,brut,0-1-1,/brut.e,禽兽,target_content_with_gloss,0.751878,1
3842,divergent,divergent,ADJ,B2,0.4907,0.544,0.22505,divɛʁʒɑ̃,vergence,1-1-1,_di/verg(ence).ent,岐,target_content_with_gloss,0.751878,1
4602,encastrer,encastrer,VER,B2,0.4907,0.604,0.10716,ɑ̃kastʁe,encastrer,0-1-1,/encastr(er).er,嵌入,target_content_with_gloss,0.751878,1
8433,mâchoire,mâchoire,NOM,B2,0.4907,6.484,2.10043,maʃwaʁ,mâcher,0-1-1,/mâch(er).oire,下颌；暴牙,target_content_with_gloss,0.751878,1
10683,rampe,rampe,NOM,B2,0.4907,5.285,2.0943,ʁɑ̃p,ramper,0-1-1,/ramp(er).e,扶手,target_content_with_gloss,0.751878,1
2872,confidentiel,confidentiel,ADJ,B2,0.4902,12.563,2.93019,kɔ̃fidɑ̃sjɛl,confident,0-1-1,/confident.iel,心腹；机密,target_content_with_gloss,0.751862,1
9743,plâtre,plâtre,NOM,B2,0.4897,3.987,1.32425,platʁ,emplâtre,0-2-0,/plâtr(e)/e,止血贴；石膏,target_content_with_gloss,0.751847,1
11254,ronronner,ronronner,VER,B2,0.4897,1.016,0.21892,ʁɔ̃ʁone,ronron,0-1-1,/ronron[n].er,咕噜,target_content_with_gloss,0.751847,1
3138,coopérative,coopérative,NOM,B2,0.4877,1.307,0.63993,koopeʁativ,opérer,1-1-1,_co/opér(er).ative,信用社；合作社,target_content_with_gloss,0.751785,1
8002,menteur,menteur,ADJ,B2,0.4857,4.642,9.74587,mɑ̃tœʁ,mentir,0-1-1,/ment(ir).eur,爱说谎；说谎,target_content_with_gloss,0.751724,1
9473,perspicacité,perspicacité,NOM,B2,0.4846,1.146,0.5297,pɛʁspikasite,perspicace,0-1-1,/perspicac(e).ité,前瞻性；心计,target_content_with_gloss,0.75169,1
10788,recoin,recoin,NOM,B2,0.4846,3.047,0.93539,ʁəkwɛ̃,coin,1-1-0,_re/coin,旮旯,target_content_with_gloss,0.75169,1
10460,pèlerinage,pèlerinage,NOM,B2,0.4844,1.544,0.49143,pɛləʁinaʒ,pélerin,0-1-1,/pélerin.age,瞻仰,target_content_with_gloss,0.751684,1
11880,serment,serment,NOM,B2,0.4831,17.139,4.99388,sɛʁmɑ̃,serment,0-1-0,/serment,誓言,target_content_with_gloss,0.751644,1
1218,baladeur,baladeur,NOM,B2,0.481,0.263,0.12094,baladœʁ,balade,0-1-1,/balad(er).eur,随身听,target_content_with_gloss,0.751579,1
10134,projecteur,projecteur,NOM,B2,0.4797,5.639,1.26761,pʁoʒɛktœʁ,{ject},1-1-1,_pro/{ject}.eur,投光灯；投影,target_content_with_gloss,0.751539,1
4071,décidé,décidé,ADJ,B2,0.4789,2.392,31.66105,deside,{cid(er)},1-1-1,_dé/{cid(er)}.é,坚决；果断,target_content_with_gloss,0.751514,1
2483,clavier,clavier,NOM,B2,0.4766,3.535,1.28904,klavje,clef,0-1-1,/{clav}.ier,键盘,target_content_with_gloss,0.751442,1
2307,chiffon,chiffon,NOM,B2,0.4743,3.747,0.99051,ʃifɔ̃,chiffe,0-1-1,/chiff(e).on,雪纺,target_content_with_gloss,0.751371,1
5562,frugal,frugal,ADJ,B2,0.4743,0.244,0.07042,fʁygal,frugal,0-1-0,/frugal,节俭；节食,target_content_with_gloss,0.751371,1
13125,triple,triple,ADJ,B2,0.4743,6.984,2.86283,tʁipl,triple,1-0-1,_tri.ple,三倍；三合一,target_content_with_gloss,0.751371,1
918,assécher,assécher,VER,B2,0.4692,1.845,0.19902,aseʃe,sec,1-1-1,_a(d)/s/séch(er).er,吸干；排水,target_content_with_gloss,0.751212,1
10634,rafale,rafale,NOM,B2,0.4692,1.585,0.35671,ʁafal,rafale,0-1-0,/rafale,爆裂；突发,target_content_with_gloss,0.751212,1
12639,tacher,tacher,VER,B2,0.4692,3.877,3.65738,taʃe,tache,0-1-1,/tach(e).er,擩；浼,target_content_with_gloss,0.751212,1
10914,relique,relique,NOM,B1,2.06,3.092,0.52817,ʁəlik,,0-1-1,/§reliqu(e)§.e,文物；遗物,target_content_with_gloss,0.751201,1
2773,compromettre,compromettre,VER,B2,0.463,14.032,4.43662,kɔ̃pʁomɛtʁ,promettre,1-1-1,_com/promett(re).re,危害；株连,target_content_with_gloss,0.751019,1
4321,déplier,déplier,VER,B2,0.463,0.642,0.19902,deplije,pli,1-1-1,_dé/pli(er).er,打开；摊开,target_content_with_gloss,0.751019,1
6274,humilier,humilier,VER,B2,0.463,14.82,2.38824,ymilje,humilier,0-1-1,/humili(er).er,㧑损；丢脸,target_content_with_gloss,0.751019,1
11351,réagir,réagir,VER,B1,26.0556,34.168,4.31721,ʁeaʒiʁ,agir,1-1-0,_ré/agir,,target_content_high_frequency_missing_gloss,0.750978,0
11322,ruser,ruser,VER,B2,0.4606,2.699,2.56124,ʁyze,ruser,0-1-1,/rus(er).er,诈,target_content_with_gloss,0.750944,1
1782,bâillement,bâillement,NOM,B2,0.4602,0.282,0.08726,bajəmɑ̃,bâiller/béer,0-1-0,/bâill(er),呵欠；哈欠,target_content_with_gloss,0.750931,1
3852,divinité,divinité,NOM,B2,0.4587,1.744,0.47612,divinite,dieu,0-1-1,/divin.ité,天仙；天神,target_content_with_gloss,0.750884,1
6519,imprévu,imprévu,NOM,B2,0.4587,2.168,1.08083,ɛ̃pʁevy,voir,2-1-1,_i(n)/m_pré/v(oir).u,不时之需；出乎意料,target_content_with_gloss,0.750884,1
7210,joyau,joyau,NOM,B2,0.4478,2.94,0.51898,ʒwajo,joyau,0-1-0,/joyau,宝物,target_content_with_gloss,0.750541,1
342,ail,ail,NOM,B2,0.4465,4.911,1.59522,aj,ail,0-1-0,/ail,大蒜,target_content_with_gloss,0.7505,1
6114,harmoniser,harmoniser,VER,B2,0.4461,0.456,0.09032,aʁmonize,harmonie,0-1-2,/harmon(ie).is.er,协调；调协,target_content_with_gloss,0.750487,1
13935,électricien,électricien,NOM,B2,0.4461,2.123,0.65524,elɛktʁisjɛ̃,électron,0-1-2,/électr(on).ic.ien,电工,target_content_with_gloss,0.750487,1
6945,intermittent,intermittent,ADJ,B2,0.4379,0.604,0.10257,ɛ̃tɛʁmitɑ̃,mission,1-1-1,_inter/mi(ssion)/[tt].ent,间歇,target_content_with_gloss,0.750227,1
7990,mendiant,mendiant,NOM,B2,0.4379,3.889,0.76087,mɑ̃djɑ̃,mendier,0-1-1,/mendi(er).ant,乞丐,target_content_with_gloss,0.750227,1
3275,court,court,NOM,B1,1.9624,14.854,19.86681,kuʁ,,0-1-0,/§court§,短暂,target_content_with_gloss,0.749717,1
8347,moustache,moustache,NOM,B1,1.941,10.959,3.05879,mustaʃ,,0-1-0,/§moustache§,须；髭,target_content_with_gloss,0.749385,1
12264,standard,standard,NOM,B1,1.9175,4.858,3.56705,stɑ̃daʁ,,0-1-0,/§standard§,交换机；制式,target_content_with_gloss,0.749018,1
12305,stratégie,stratégie,NOM,B2,18.145,17.013,5.40723,stʁateʒi,,0-1-1,/§stratèg(e).ie,战法；战略,target_content_with_gloss,0.748745,1
14102,équitable,équitable,ADJ,B2,18.1282,5.206,2.07134,ekitabl,,1-0-2,_équi.t(é).able,公允；公正,target_content_with_gloss,0.748705,1
4664,engagement,engagement,NOM,B2,18.0065,15.332,4.99235,ɑ̃gaʒəmɑ̃,,1-1-1,_en/gag(e).ement,聘用；诺言,target_content_with_gloss,0.748413,1
394,alimentaire,alimentaire,ADJ,B1,24.4988,10.184,2.94703,alimɑ̃tɛʁ,aliment,0-1-1,/aliment.aire,,target_content_high_frequency_missing_gloss,0.748265,0
7823,manuel,manuel,ADJ,B1,1.8459,4.753,3.99724,manɥɛl,,1-0-1,_manu.el,手册；手动,target_content_with_gloss,0.747881,1
12819,théorie,théorie,NOM,B2,17.5254,40.247,10.71494,teoʁi,,0-0-1,.ie,一说；理念,target_content_with_gloss,0.747239,1
11529,résidu,résidu,NOM,B1,1.8007,5.203,1.32578,ʁezidy,,0-1-0,/§résidu§,子环；废渣,target_content_with_gloss,0.747148,1
9063,outre,outre,ADV,B2,16.8034,1.861,3.26546,utʁ,,0-1-0,/§outre§,以外；更远,target_content_with_gloss,0.745419,1
9851,pop,pop,ADJ,B1,1.666,7.671,2.30404,pɔp,,0-1-0,/pop,流行歌曲；流行音乐,target_content_with_gloss,0.744891,1
13097,trentaine,trentaine,NOM,B1,22.4011,3.785,1.66565,tʁɑ̃tɛn,trente,0-1-1,/trent(e).aine,,target_content_high_frequency_missing_gloss,0.744335,0
3029,contenter,contenter,VER,B1,21.4842,30.522,23.84262,kɔ̃tɑ̃te,content,0-1-1,/content.er,,target_content_high_frequency_missing_gloss,0.742505,0
10070,processus,processus,NOM,B2,14.9898,15.592,5.49602,pʁosesys,,0-1-0,/§processus§,制程；历程,target_content_with_gloss,0.740501,1
8380,multiplication,multiplication,NOM,B2,14.8321,0.611,0.20821,myltiplikasjɔ̃,,1-0-2,_multi.ation,乘以；乘法,target_content_with_gloss,0.740047,1
12061,solitude,solitude,NOM,B2,14.8075,10.896,3.99265,solityd,,1-0-1,_sol(i).itude,寂寞,target_content_with_gloss,0.739976,1
12240,spécifique,spécifique,ADJ,B2,14.7023,7.196,2.27189,spesifik,,0-1-1,/§species§.ifique,专用；固有,target_content_with_gloss,0.73967,1
7919,massif,massif,ADJ,B2,14.4749,7.535,1.69626,masif,,0-1-1,/mass(e).if,厚重；巨量,target_content_with_gloss,0.739002,1
8378,multiple,multiple,ADJ,B2,14.3557,8.617,3.21341,myltipl,,1-0-1,_multi.ple,倍式；倍数,target_content_with_gloss,0.738648,1
10834,redescendre,redescendre,VER,B1,19.6229,8.209,1.23393,ʁədesɑ̃dʁ,descendre,1-1-1,_re/descend(re).re,,target_content_high_frequency_missing_gloss,0.738549,0
13251,téléspectateur,téléspectateur,NOM,B1,18.8383,1.946,0.73484,telespɛktatœʁ,spectateur,1-1-0,_télé/spectateur,,target_content_high_frequency_missing_gloss,0.736774,0
11294,roux,roux,ADJ,B1,18.8067,2.547,1.61819,ʁu,roux,0-1-0,/roux,,target_content_high_frequency_missing_gloss,0.736701,0
12722,technologique,technologique,ADJ,B1,18.6769,2.522,0.7226,tɛknoloʒik,technocrate,1-0-2,_techno.log(ie).ique,,target_content_high_frequency_missing_gloss,0.7364,0
3947,dramatique,dramatique,ADJ,B1,18.4823,8.845,3.21188,dʁamatik,drame,0-1-1,/dram(e).atique,,target_content_high_frequency_missing_gloss,0.735945,0
13562,vingtaine,vingtaine,NOM,B1,18.3334,4.801,2.09277,vɛ̃tɛn,vingt,0-1-1,/vingt.aine,,target_content_high_frequency_missing_gloss,0.735594,0
11319,rural,rural,ADJ,B2,13.2673,1.263,0.21433,ʁyʁal,,0-1-0,/§rural§,乡郊；乡间,target_content_with_gloss,0.735283,1
7448,linge,linge,NOM,B1,17.9292,11.396,4.22229,lɛ̃ʒ,linge,0-1-1,/ling(e).e,,target_content_high_frequency_missing_gloss,0.734626,0
13630,vocation,vocation,NOM,B1,17.3809,4.12,1.53705,vokasjɔ̃,voix,0-1-1,/vo(i)x/c.ation,,target_content_high_frequency_missing_gloss,0.733281,0
7976,maîtrise,maîtrise,NOM,B1,17.2158,4.294,3.26546,metʁiz,maître,0-1-2,/maîtr(e).is.e,,target_content_high_frequency_missing_gloss,0.732868,0
10838,redevenir,redevenir,VER,B1,17.0452,19.646,2.97612,ʁədəvəniʁ,venir,2-1-1,_re_de/ven(ir).ir,,target_content_high_frequency_missing_gloss,0.732437,0
8432,moeurs,moeurs,NOM,B2,11.8153,3.744,1.34721,mœʁs,,0-1-0,/moeurs,风俗；风气,target_content_with_gloss,0.730369,1
11171,ridicule,ridicule,ADJ,B2,11.4242,59.915,21.46663,ʁidikyl,,0-1-0,/§ridicule§,可笑；可笑的,target_content_with_gloss,0.72895,1
13584,virus,virus,NOM,B2,11.3178,27.513,4.1932,viʁys,,0-1-0,/§virus§,病毒,target_content_with_gloss,0.728556,1
9838,pompier,pompier,NOM,B1,15.3655,14.867,3.26087,pɔ̃pje,pompe,0-1-1,/pomp(e).ier,,target_content_high_frequency_missing_gloss,0.727964,0
5591,fumeur,fumeur,NOM,B1,15.3253,3.63,0.74556,fymœʁ,fumée,0-1-1,/fum(ée).eur,,target_content_high_frequency_missing_gloss,0.727851,0
3486,curé,curé,NOM,B1,15.1698,5.835,1.19106,kyʁe,cure,0-1-1,/cur(e).é,,target_content_high_frequency_missing_gloss,0.727413,0
7538,longueur,longueur,NOM,B2,10.9894,11.244,4.13503,lɔ̃gœʁ,,0-1-1,/long[u].eur,篇幅；长度,target_content_with_gloss,0.727319,1
2081,catholique,catholique,ADJ,B1,14.6388,8.889,2.87048,katolik,catholique,0-1-1,/cathol(ique)/c.ique,,target_content_high_frequency_missing_gloss,0.725884,0
4014,débarrasser,débarrasser,VER,B1,14.2185,66.487,14.16565,debaʁase,{barras},1-1-1,_dé/{barras}.er,,target_content_high_frequency_missing_gloss,0.724637,0
6134,hectare,hectare,NOM,B2,10.2046,3.123,1.06399,ɛktaʁ,,1-0-1,_hect(o).are,公顷,target_content_with_gloss,0.72422,1
178,adieu,adieu,NOM,B1,13.9556,28.241,12.60716,adjø,dieu,0-2-0,/à/dieu,,target_content_high_frequency_missing_gloss,0.72384,0
12674,tantôt,tantôt,ADV,B1,13.9152,3.139,0.84966,tɑ̃to,tant,0-2-0,/tant/tôt,,target_content_high_frequency_missing_gloss,0.723716,0
10997,rentrée,rentrée,NOM,B1,13.6085,4.038,10.19137,ʁɑ̃tʁe,entrer,1-1-1,_r/entr(er).ée,,target_content_high_frequency_missing_gloss,0.722765,0
12593,sélection,sélection,NOM,B2,9.7388,5.354,1.5891,selɛksjɔ̃,,0-1-1,/§select§.ion,选择；选萃,target_content_with_gloss,0.722276,1
2109,celer,celer,VER,B1,13.1901,0.165,0.02296,sele,celer,0-1-1,/cel(er.er,,target_content_high_frequency_missing_gloss,0.721434,0
10353,prétexte,prétexte,NOM,B2,9.4131,8.259,3.17361,pʁetɛkst,,0-1-0,/§prétexte§,借口；幌子,target_content_with_gloss,0.720866,1
13526,vidéo,vidéo,NOM,B2,9.3463,56.383,14.44427,video,,1-0-0,_vidéo,视讯；视频,target_content_with_gloss,0.720571,1
6983,intituler,intituler,VER,B1,12.9235,3.494,0.77312,ɛ̃tityle,titulaire(/titre),1-1-1,_in/titul(aire).er,,target_content_high_frequency_missing_gloss,0.720566,0
13895,éducatif,éducatif,ADJ,B1,12.6497,2.392,0.56644,edykatif,éduquer,0-1-1,/édu(quer)/c.atif,,target_content_high_frequency_missing_gloss,0.719657,0
3129,convivialité,convivialité,NOM,B1,12.635,0.123,0.05511,kɔ̃vivjalite,convive,0-1-2,/conviv(e).ial.ité,,target_content_high_frequency_missing_gloss,0.719607,0
4262,démonstration,démonstration,NOM,B1,12.4786,8.057,2.91794,demɔ̃stʁasjɔ̃,montrer,1-1-1,_dé/mon[s]tr(er).ation,,target_content_high_frequency_missing_gloss,0.719079,0
396,alimenter,alimenter,VER,B2,9.0061,7.209,1.15432,alimɑ̃te,,0-1-1,/aliment.er,养活；喂食,target_content_with_gloss,0.719041,1
12004,slogan,slogan,NOM,B2,8.8581,4.915,1.31047,slogɑ̃,,0-1-0,/§slogan§,口号；标语,target_content_with_gloss,0.718359,1
10591,quête,quête,NOM,B1,12.0983,10.627,3.64666,kɛt,quête,0-1-1,/quêt(e).e,,target_content_high_frequency_missing_gloss,0.717769,0
7967,maximum,maximum,ADJ,B2,8.6514,5.747,7.7327,maksimɔm,,0-1-0,/§maximum§,最大,target_content_with_gloss,0.717389,1
10259,précaire,précaire,ADJ,B2,8.6322,0.959,0.37355,pʁekɛʁ,,0-1-0,/§précaire§,堪虞,target_content_with_gloss,0.717297,1
1725,bruire,bruire,VER,B1,11.8548,0.272,20.56185,bʁɥiʁ,bruire,0-1-1,/brui(re).re,,target_content_high_frequency_missing_gloss,0.71691,0
13662,volet,volet,NOM,B1,11.7981,3.728,0.74862,volɛ,vol,0-1-1,/vol.et,,target_content_high_frequency_missing_gloss,0.716707,0
6947,intermédiaire,intermédiaire,NOM,B2,8.4673,5.139,2.06675,ɛ̃tɛʁmedjɛʁ,,0-1-1,/§intermèd(e)§[i].aire,中人；中介,target_content_with_gloss,0.716507,1
1308,basque,basque,ADJ,B1,11.6598,0.835,0.44856,bask,basque,0-1-0,/basque,,target_content_high_frequency_missing_gloss,0.71621,0
1919,candidature,candidature,NOM,B1,11.6099,5.367,1.73301,kɑ̃didatyʁ,candeur,0-1-2,/cand(eur).idat.ure,,target_content_high_frequency_missing_gloss,0.716029,0
10297,préfet,préfet,NOM,B2,8.3568,5.133,0.8711,pʁefɛ,,0-1-0,/§préfet§,专员；州长,target_content_with_gloss,0.715969,1
13990,émerveiller,émerveiller,VER,B1,11.5352,1.614,0.20974,emɛʁveje,merveille,1-1-1,_é/merveill(e).er,,target_content_high_frequency_missing_gloss,0.715757,0
3701,difficilement,difficilement,ADV,B1,11.4647,3.959,1.78047,difisiləmɑ̃,facile,1-1-1,_di(s)/f/f(a)/icile.ment,,target_content_high_frequency_missing_gloss,0.715499,0
11719,satisfaction,satisfaction,NOM,B1,11.2028,5.861,2.4556,satisfaksjɔ̃,faire,1-1-0,_satis/faction,,target_content_high_frequency_missing_gloss,0.714527,0
6948,intermédiaire,intermédiaire,ADJ,B2,8.04,1.108,2.06675,ɛ̃tɛʁmedjɛʁ,,0-1-1,/§intermèd(e)§[i].aire,中人；中介,target_content_with_gloss,0.714393,1
12042,soja,soja,NOM,B2,7.9773,3.646,1.25536,soʒa,,0-1-0,/§soja§,大豆；黄豆,target_content_with_gloss,0.714074,1
10912,religieux,religieux,NOM,B1,11.0736,2.405,2.75107,ʁəliʒjø,lier,1-1-1,_re/li(er)(g].ieux,,target_content_high_frequency_missing_gloss,0.71404,0
8349,moustique,moustique,NOM,B2,7.7963,4.759,0.98132,mustik,,0-1-1,/§moustiqu(e)§.e,蚊子,target_content_with_gloss,0.713141,1
2893,confort,confort,NOM,B1,10.6994,6.839,2.8368,kɔ̃fɔʁ,force,1-1-0,_con/fort,,target_content_high_frequency_missing_gloss,0.712598,0
345,ailler,ailler,VER,B1,10.6133,0.642,0.13472,aje,ail,0-1-1,/ail[l].er,,target_content_high_frequency_missing_gloss,0.71226,0
9009,orgueil,orgueil,NOM,B2,7.5976,4.842,1.72688,ɔʁgœj,,0-1-0,/§orgueil§,骄傲,target_content_with_gloss,0.712095,1
11806,scénario,scénario,NOM,B2,7.5316,20.405,5.29088,senaʁjo,,0-1-0,/§scénario§,剧情；剧本,target_content_with_gloss,0.711743,1
6181,hiérarchie,hiérarchie,NOM,B2,7.502,3.209,1.28291,jeʁaʁʃi,,2-0-1,_hiér(o)_arch(i).ie,层级；级别,target_content_with_gloss,0.711584,1
11802,sculpteur,sculpteur,NOM,B1,10.249,1.5,0.41641,skyltœʁ,sculpter,0-1-1,/sculpt(er).eur,,target_content_high_frequency_missing_gloss,0.710801,0
10222,protéine,protéine,NOM,B2,7.3509,5.171,1.40386,pʁotein,,1-0-1,_proté.ine,蛋白质,target_content_with_gloss,0.710763,1
9528,philosophe,philosophe,NOM,B2,7.1998,2.69,1.06552,filozɔf,,1-0-2,_phil(o).soph(e).e,哲学家,target_content_with_gloss,0.709927,1
8215,molécule,molécule,NOM,B2,7.1766,3.399,0.69657,molekyl,,0-1-2,/{mole}.cul(e).e,分子,target_content_with_gloss,0.709797,1
5729,gaulois,gaulois,ADJ,B1,9.9268,0.345,0.15309,golwa,Gaule,0-0-1,.ois,,target_content_high_frequency_missing_gloss,0.709471,0
7825,manuscrit,manuscrit,NOM,B2,7.1108,4.953,0.93846,manyskʁi,,1-1-1,_manu/factur(e).scrit,原稿；手稿,target_content_with_gloss,0.709427,1
9814,polluer,polluer,VER,B2,7.0267,2.778,0.31078,polɥe,,0-1-1,/pollu(er).er,污染,target_content_with_gloss,0.70895,1
9992,pratiquement,pratiquement,ADV,B1,9.7516,15.956,6.75597,pʁatikəmɑ̃,pratique,0-1-1,/pratique.ment,,target_content_high_frequency_missing_gloss,0.708731,0
11850,senior,senior,NOM,B2,6.9878,1.636,0.94458,senjɔʁ,,0-1-1,/§sen(ior)§.ior,高职,target_content_with_gloss,0.708728,1
11025,reporter,reporter,NOM,B2,6.8981,5.275,3.62523,ʁəpoʁtɛʁ,,0-1-0,/§reporter§,延期；顺延,target_content_with_gloss,0.708211,1
11290,routier,routier,ADJ,B1,9.5687,4.924,0.95989,ʁutje,route,0-1-1,/rout(e).ier,,target_content_high_frequency_missing_gloss,0.707945,0
13248,téléphonique,téléphonique,ADJ,B1,9.4674,14.304,3.35119,telefonik,téléphone,1-0-2,_télé.phon(e).ique,,target_content_high_frequency_missing_gloss,0.707504,0
9484,perturber,perturber,VER,B2,6.6223,14.114,2.376,pɛʁtyʁbe,,1-0-2,_per.turb.er,打扰；扰乱,target_content_with_gloss,0.706583,1
7462,lire,lire,NOM,B2,6.6213,13.769,26.04562,liʁ,,0-1-0,/§lire§,念书；播报,target_content_with_gloss,0.706577,1
11024,reporter,reporter,VER,B2,6.4266,8.234,3.62523,ʁəpoʁte,,0-1-0,/§reporter§,延期；顺延,target_content_with_gloss,0.705393,1
13107,tribune,tribune,NOM,B2,6.4106,1.946,0.82517,tʁibyn,,0-1-0,/§tribune§,主席台；论坛报,target_content_with_gloss,0.705294,1
10578,quinzaine,quinzaine,NOM,B1,8.947,1.535,0.65524,kɛ̃zɛn,quinze,0-1-1,/quinz(e).aine,,target_content_high_frequency_missing_gloss,0.70517,0
11109,retracer,retracer,VER,B1,8.8895,3.56,0.79455,ʁətʁase,trace,1-1-1,_re/trac(er).er,,target_content_high_frequency_missing_gloss,0.704904,0
11716,satellite,satellite,NOM,B2,6.3357,17.203,3.27618,satelit,,0-1-1,/§satell(ite).ite,上星；卫星,target_content_with_gloss,0.704829,1
448,altitude,altitude,NOM,B2,6.3026,6.975,2.04532,altityd,,1-0-1,_{alti}.itude,海拔；高低,target_content_with_gloss,0.704622,1
3685,dialoguer,dialoguer,VER,B2,6.2502,0.614,1.39008,djaloge,,1-0-2,_dia.logu(e).er,对话,target_content_with_gloss,0.704292,1
12910,top,top,NOM,B2,6.2353,28.861,9.39222,tɔp,,0-1-0,/§top§,顶尖,target_content_with_gloss,0.704198,1
9081,oxygène,oxygène,NOM,B2,6.2051,16.155,4.52235,ɔksiʒɛn,,0-0-1,.e,氧,target_content_with_gloss,0.704006,1
11339,règne,règne,NOM,B1,8.669,5.316,3.68953,ʁɛɲ,règne,0-1-1,/règn(e).e,,target_content_high_frequency_missing_gloss,0.703872,0
12555,synonyme,synonyme,ADJ,B2,6.175,1.269,0.65064,sinonim,,1-0-1,_syn.onyme,代名词,target_content_with_gloss,0.703815,1
13094,tremper,tremper,VER,B2,6.1574,12.19,2.21066,tʁɑ̃pe,,0-1-1,/tremp(er).er,浸湿；锻炼,target_content_with_gloss,0.703702,1
1179,aîné,aîné,NOM,B1,8.6031,7.104,2.76179,ene,ains,0-2-0,/ai(ns)/né,,target_content_high_frequency_missing_gloss,0.703559,0
10619,radical,radical,ADJ,B2,6.1075,6.174,1.24617,ʁadikal,,0-1-1,/§radic(al)§.al,根本；激进,target_content_with_gloss,0.703382,1
358,aise,aise,NOM,B1,8.5523,1.095,14.65248,ɛz,aise,0-1-0,/ais(e),,target_content_high_frequency_missing_gloss,0.703316,0
13817,écho,écho,NOM,B2,5.956,6.538,2.13105,eko,,0-1-0,/Echo,共鸣；反响,target_content_with_gloss,0.702396,1
6266,humanitaire,humanitaire,ADJ,B1,8.355,2.19,0.81751,ymanitɛʁ,homme,0-1-1,/huma(i)n.itaire,,target_content_high_frequency_missing_gloss,0.702361,0
2552,cocktail,cocktail,NOM,B2,5.9069,13.845,3.55634,kɔktɛl,,0-1-0,/§cocktail§,酒会；鸡尾酒,target_content_with_gloss,0.702071,1
9587,pile,pile,NOM,B2,5.8529,22.791,7.67453,pil,,0-0-0,,一堆,target_content_with_gloss,0.701712,1
318,agréer,agréer,VER,B1,8.1286,0.611,0.14391,agʁee,gré,1-1-1,_a(d)/gré.er,,target_content_high_frequency_missing_gloss,0.701239,0
